Search data
Key;44
Time search;0.0000000000
Position;60

Sort data
;Index;Not sorted array;;Sorted array
;7898;2706;;7672
;7899;5561;;7673
;7900;2350;;7679
;7901;2547;;7679
;7902;4458;;7681
;7903;9039;;7682
;7904;1905;;7682
;7905;9981;;7683
;7906;6468;;7683
;7907;8414;;7684
;7908;5601;;7686
;7909;5316;;7688
;7910;8294;;7688
;7911;1967;;7689
;7912;7045;;7689
;7913;2167;;7691
;7914;39;;7692
;7915;6163;;7692
;7916;600;;7693
;7917;9774;;7693
;7918;8444;;7694
;7919;999;;7699
;7920;7525;;7700
;7921;8080;;7701
;7922;3217;;7703
;7923;6824;;7705
;7924;449;;7708
;7925;4086;;7709
;7926;5674;;7711
;7927;1257;;7711
;7928;4185;;7713
;7929;1215;;7713
;7930;58;;7714
;7931;2275;;7717
;7932;5230;;7718
;7933;6582;;7718
;7934;2211;;7719
;7935;5037;;7719
;7936;270;;7720
;7937;8962;;7720
;7938;6591;;7720
;7939;28;;7721
;7940;2661;;7723
;7941;3612;;7723
;7942;9696;;7723
;7943;6876;;7725
;7944;2100;;7725
;7945;9958;;7726
;7946;5171;;7727
;7947;4191;;7727
;7948;3248;;7727
;7949;2122;;7728
;7950;2698;;7728
;7951;2550;;7728
;7952;5758;;7730
;7953;5728;;7730
;7954;3145;;7730
;7955;3742;;7731
;7956;7438;;7732
;7957;1860;;7734
;7958;1473;;7737
;7959;4477;;7738
;7960;1493;;7740
;7961;695;;7740
;7962;5404;;7741
;7963;7213;;7743
;7964;32;;7745
;7965;5525;;7746
;7966;904;;7746
;7967;2295;;7750
;7968;9221;;7752
;7969;5848;;7753
;7970;168;;7753
;7971;8084;;7754
;7972;620;;7756
;7973;8091;;7757
;7974;4838;;7757
;7975;9232;;7759
;7976;1119;;7760
;7977;337;;7761
;7978;3566;;7761
;7979;432;;7762
;7980;7262;;7767
;7981;8534;;7768
;7982;9831;;7768
;7983;3637;;7769
;7984;4694;;7770
;7985;6102;;7773
;7986;7011;;7774
;7987;2514;;7774
;7988;642;;7775
;7989;2269;;7776
;7990;3834;;7776
;7991;3547;;7777
;7992;9730;;7780
;7993;1503;;7780
;7994;1041;;7781
;7995;606;;7781
;7996;411;;7782
;7997;8297;;7782
;7998;4737;;7783
;7999;8102;;7785
;8000;4015;;7787
;8001;3063;;7790
;8002;8117;;7791
;8003;6317;;7792
;8004;1999;;7793
;8005;2151;;7795
;8006;643;;7799
;8007;7538;;7799
;8008;6782;;7802
;8009;3454;;7803
;8010;1887;;7804
;8011;2012;;7804
;8012;3912;;7807
;8013;8922;;7809
;8014;3837;;7809
;8015;2174;;7811
;8016;7091;;7811
;8017;808;;7813
;8018;3718;;7813
;8019;1851;;7815
;8020;8277;;7818
;8021;1623;;7818
;8022;5852;;7822
;8023;1211;;7824
;8024;8230;;7825
;8025;6589;;7825
;8026;8001;;7827
;8027;2015;;7829
;8028;2487;;7830
;8029;4728;;7830
;8030;3029;;7831
;8031;9921;;7831
;8032;5987;;7832
;8033;5863;;7833
;8034;7327;;7834
;8035;9488;;7837
;8036;3477;;7839
;8037;6714;;7841
;8038;846;;7841
;8039;475;;7842
;8040;5082;;7843
;8041;7831;;7843
;8042;3839;;7844
;8043;2619;;7846
;8044;4169;;7849
;8045;9647;;7855
;8046;9362;;7857
;8047;2406;;7858
;8048;4560;;7859
;8049;8752;;7860
;8050;905;;7861
;8051;2561;;7862
;8052;2720;;7863
;8053;4380;;7864
;8054;7441;;7864
;8055;6550;;7870
;8056;1339;;7870
;8057;1738;;7873
;8058;7124;;7876
;8059;951;;7877
;8060;1005;;7879
;8061;4940;;7879
;8062;2989;;7879
;8063;2625;;7882
;8064;1482;;7882
;8065;5104;;7883
;8066;653;;7886
;8067;3380;;7886
;8068;1430;;7887
;8069;3611;;7887
;8070;2606;;7887
;8071;3058;;7888
;8072;9787;;7889
;8073;2051;;7889
;8074;6327;;7892
;8075;1430;;7892
;8076;7622;;7892
;8077;747;;7893
;8078;3407;;7895
;8079;4296;;7896
;8080;3714;;7898
;8081;7205;;7898
;8082;4949;;7900
;8083;5406;;7901
;8084;8810;;7901
;8085;2515;;7901
;8086;1935;;7901
;8087;1588;;7902
;8088;7785;;7905
;8089;8334;;7905
;8090;6913;;7906
;8091;9023;;7906
;8092;1476;;7909
;8093;9963;;7911
;8094;4177;;7912
;8095;5726;;7913
;8096;2922;;7915
;8097;1707;;7916
;8098;3529;;7918
;8099;9266;;7918
;8100;3627;;7918
;8101;9425;;7922
;8102;9900;;7922
;8103;3248;;7923
;8104;7975;;7926
;8105;7530;;7928
;8106;7757;;7929
;8107;1413;;7929
;8108;9096;;7930
;8109;7016;;7931
;8110;8092;;7932
;8111;6905;;7933
;8112;7251;;7933
;8113;1807;;7934
;8114;3730;;7936
;8115;7703;;7936
;8116;5547;;7938
;8117;4452;;7939
;8118;2255;;7940
;8119;4684;;7940
;8120;8535;;7942
;8121;594;;7943
;8122;146;;7944
;8123;7790;;7945
;8124;8036;;7945
;8125;47;;7945
;8126;8505;;7949
;8127;607;;7950
;8128;3278;;7950
;8129;4958;;7952
;8130;6281;;7953
;8131;7746;;7953
;8132;299;;7953
;8133;4422;;7953
;8134;4592;;7954
;8135;6413;;7954
;8136;2808;;7954
;8137;4052;;7955
;8138;8041;;7956
;8139;3791;;7958
;8140;7576;;7958
;8141;6924;;7958
;8142;657;;7958
;8143;6708;;7959
;8144;3946;;7960
;8145;9958;;7961
;8146;6632;;7964
;8147;2263;;7964
;8148;1627;;7965
;8149;7831;;7966
;8150;6441;;7967
;8151;2679;;7968
;8152;637;;7970
;8153;1100;;7971
;8154;6637;;7971
;8155;909;;7972
;8156;1750;;7973
;8157;4654;;7974
;8158;8540;;7975
;8159;1597;;7975
;8160;8827;;7975
;8161;6979;;7975
;8162;9046;;7976
;8163;2139;;7981
;8164;5838;;7981
;8165;8081;;7982
;8166;898;;7982
;8167;9792;;7982
;8168;5221;;7984
;8169;8697;;7986
;8170;293;;7986
;8171;813;;7988
;8172;6206;;7993
;8173;929;;7993
;8174;693;;7994
;8175;351;;7995
;8176;4816;;7995
;8177;194;;7996
;8178;6238;;7997
;8179;3988;;7998
;8180;2675;;7999
;8181;3971;;8001
;8182;421;;8001
;8183;5980;;8007
;8184;1683;;8007
;8185;6966;;8008
;8186;1099;;8008
;8187;4756;;8009
;8188;609;;8010
;8189;2466;;8011
;8190;3668;;8012
;8191;9359;;8015
;8192;6395;;8018
;8193;7184;;8019
;8194;7928;;8021
;8195;5094;;8022
;8196;4332;;8023
;8197;1866;;8023
;8198;6458;;8023
;8199;5266;;8025
;8200;9463;;8026
;8201;6913;;8026
;8202;7431;;8026
;8203;1286;;8027
;8204;3360;;8028
;8205;3166;;8029
;8206;8449;;8029
;8207;9122;;8032
;8208;5260;;8034
;8209;3883;;8035
;8210;2173;;8036
;8211;4966;;8038
;8212;5706;;8040
;8213;8946;;8041
;8214;2474;;8042
;8215;708;;8042
;8216;5346;;8042
;8217;3670;;8043
;8218;820;;8044
;8219;2266;;8044
;8220;5069;;8045
;8221;1378;;8046
;8222;3927;;8047
;8223;3038;;8048
;8224;8884;;8049
;8225;3359;;8050
;8226;7767;;8051
;8227;1978;;8052
;8228;4030;;8053
;8229;921;;8054
;8230;191;;8055
;8231;4890;;8056
;8232;3093;;8058
;8233;1444;;8060
;8234;2809;;8060
;8235;9507;;8060
;8236;6040;;8061
;8237;2523;;8061
;8238;8222;;8061
;8239;647;;8061
;8240;150;;8064
;8241;5225;;8064
;8242;7262;;8066
;8243;9382;;8070
;8244;2969;;8072
;8245;9740;;8074
;8246;6001;;8074
;8247;4855;;8074
;8248;305;;8074
;8249;9526;;8074
;8250;6287;;8075
;8251;1863;;8075
;8252;6979;;8079
;8253;2966;;8080
;8254;4478;;8081
;8255;5345;;8082
;8256;4209;;8082
;8257;8886;;8084
;8258;4906;;8085
;8259;4720;;8086
;8260;5643;;8086
;8261;9606;;8086
;8262;4442;;8087
;8263;5361;;8090
;8264;6983;;8091
;8265;8938;;8092
;8266;6817;;8094
;8267;795;;8098
;8268;3709;;8098
;8269;8799;;8099
;8270;497;;8099
;8271;3795;;8100
;8272;8742;;8101
;8273;1252;;8102
;8274;1367;;8102
;8275;4140;;8102
;8276;8103;;8103
;8277;855;;8103
;8278;6755;;8103
;8279;1052;;8104
;8280;6856;;8106
;8281;8445;;8106
;8282;2262;;8106
;8283;2997;;8107
;8284;650;;8108
;8285;789;;8110
;8286;65;;8111
;8287;4705;;8112
;8288;9127;;8113
;8289;4447;;8113
;8290;4427;;8114
;8291;3503;;8115
;8292;1276;;8116
;8293;4265;;8116
;8294;6675;;8117
;8295;5246;;8118
;8296;9781;;8119
;8297;7803;;8120
;8298;5815;;8121
;8299;4263;;8124
;8300;2760;;8125
;8301;9316;;8125
;8302;2581;;8125
;8303;3777;;8125
;8304;2533;;8127
;8305;1828;;8128
;8306;4784;;8129
;8307;2703;;8130
;8308;4444;;8132
;8309;476;;8133
;8310;8374;;8134
;8311;2108;;8134
;8312;7535;;8135
;8313;4402;;8135
;8314;3935;;8135
;8315;4441;;8136
;8316;1786;;8137
;8317;393;;8140
;8318;3320;;8144
;8319;1414;;8145
;8320;944;;8146
;8321;1857;;8147
;8322;2912;;8148
;8323;2304;;8148
;8324;5496;;8149
;8325;7691;;8153
;8326;6706;;8154
;8327;8826;;8158
;8328;6216;;8159
;8329;7583;;8160
;8330;2133;;8162
;8331;4511;;8164
;8332;976;;8166
;8333;2305;;8166
;8334;9665;;8166
;8335;3206;;8166
;8336;9098;;8168
;8337;2418;;8168
;8338;7619;;8168
;8339;6791;;8170
;8340;5024;;8170
;8341;467;;8171
;8342;6850;;8172
;8343;9934;;8174
;8344;6495;;8174
;8345;6975;;8175
;8346;9075;;8177
;8347;7694;;8177
;8348;5787;;8178
;8349;5465;;8180
;8350;4762;;8182
;8351;7639;;8182
;8352;7508;;8182
;8353;7460;;8184
;8354;5682;;8184
;8355;586;;8186
;8356;1495;;8187
;8357;9122;;8187
;8358;3935;;8188
;8359;3948;;8189
;8360;1559;;8190
;8361;5119;;8190
;8362;5138;;8194
;8363;5466;;8194
;8364;1373;;8196
;8365;750;;8197
;8366;2060;;8200
;8367;9341;;8201
;8368;2093;;8202
;8369;8548;;8208
;8370;406;;8211
;8371;1918;;8211
;8372;4268;;8212
;8373;212;;8213
;8374;6065;;8213
;8375;6619;;8213
;8376;127;;8213
;8377;8571;;8217
;8378;3114;;8217
;8379;8042;;8217
;8380;7750;;8220
;8381;2749;;8221
;8382;1728;;8221
;8383;1261;;8222
;8384;9977;;8222
;8385;8736;;8223
;8386;4025;;8223
;8387;1606;;8223
;8388;465;;8224
;8389;9783;;8227
;8390;3953;;8227
;8391;1405;;8230
;8392;1626;;8230
;8393;1153;;8230
;8394;165;;8231
;8395;6545;;8233
;8396;1127;;8234
;8397;5780;;8235
;8398;2431;;8235
;8399;2380;;8237
;8400;183;;8237
;8401;1347;;8237
;8402;723;;8238
;8403;9081;;8238
;8404;9063;;8239
;8405;5544;;8240
;8406;2249;;8240
;8407;4426;;8243
;8408;6440;;8245
;8409;1662;;8245
;8410;1291;;8245
;8411;9029;;8246
;8412;9698;;8246
;8413;1598;;8247
;8414;4978;;8249
;8415;3727;;8250
;8416;2825;;8250
;8417;460;;8251
;8418;6269;;8251
;8419;5180;;8252
;8420;2223;;8252
;8421;7347;;8252
;8422;6402;;8253
;8423;2165;;8255
;8424;1082;;8255
;8425;5423;;8256
;8426;4055;;8256
;8427;8187;;8257
;8428;8807;;8258
;8429;8809;;8258
;8430;1330;;8259
;8431;6091;;8259
;8432;8111;;8260
;8433;7544;;8262
;8434;9344;;8262
;8435;3075;;8264
;8436;7689;;8264
;8437;3205;;8266
;8438;6756;;8266
;8439;4724;;8268
;8440;1217;;8271
;8441;9856;;8272
;8442;2048;;8274
;8443;760;;8275
;8444;2280;;8275
;8445;1650;;8275
;8446;2088;;8277
;8447;4966;;8277
;8448;1067;;8281
;8449;5778;;8281
;8450;1173;;8283
;8451;3843;;8283
;8452;9048;;8283
;8453;5932;;8284
;8454;1576;;8286
;8455;763;;8286
;8456;9598;;8286
;8457;4335;;8287
;8458;9616;;8289
;8459;1857;;8290
;8460;980;;8290
;8461;2166;;8290
;8462;1661;;8292
;8463;5491;;8294
;8464;3933;;8295
;8465;3929;;8296
;8466;4085;;8296
;8467;5250;;8297
;8468;891;;8297
;8469;4693;;8298
;8470;3288;;8299
;8471;6288;;8300
;8472;786;;8300
;8473;4057;;8301
;8474;2559;;8301
;8475;8827;;8303
;8476;6910;;8304
;8477;6226;;8310
;8478;1290;;8313
;8479;1241;;8313
;8480;264;;8313
;8481;666;;8314
;8482;74;;8315
;8483;6692;;8315
;8484;148;;8315
;8485;4412;;8317
;8486;4892;;8318
;8487;216;;8318
;8488;158;;8318
;8489;8827;;8319
;8490;1159;;8321
;8491;42;;8321
;8492;2839;;8323
;8493;163;;8324
;8494;1448;;8324
;8495;6396;;8324
;8496;6250;;8325
;8497;2896;;8326
;8498;3196;;8327
;8499;9678;;8329
;8500;9108;;8330
;8501;3486;;8333
;8502;3437;;8334
;8503;5303;;8335
;8504;323;;8337
;8505;8001;;8339
;8506;7041;;8339
;8507;9845;;8341
;8508;3630;;8343
;8509;5094;;8343
;8510;400;;8343
;8511;8993;;8344
;8512;2054;;8345
;8513;8394;;8346
;8514;9204;;8348
;8515;5542;;8350
;8516;6124;;8350
;8517;2569;;8351
;8518;8581;;8352
;8519;2643;;8352
;8520;1827;;8352
;8521;8201;;8356
;8522;4502;;8357
;8523;9023;;8358
;8524;2038;;8360
;8525;3561;;8360
;8526;3834;;8361
;8527;3101;;8361
;8528;4205;;8363
;8529;6900;;8364
;8530;4732;;8364
;8531;1456;;8365
;8532;8636;;8366
;8533;1210;;8366
;8534;3917;;8366
;8535;2593;;8367
;8536;4477;;8368
;8537;3792;;8370
;8538;2910;;8373
;8539;6990;;8373
;8540;9408;;8374
;8541;2775;;8378
;8542;7889;;8380
;8543;2069;;8380
;8544;1391;;8380
;8545;6139;;8381
;8546;1835;;8382
;8547;4306;;8382
;8548;39;;8383
;8549;2173;;8383
;8550;1069;;8386
;8551;7573;;8387
;8552;1444;;8387
;8553;1827;;8388
;8554;4195;;8388
;8555;3336;;8389
;8556;395;;8391
;8557;5102;;8392
;8558;4316;;8392
;8559;9007;;8392
;8560;3022;;8393
;8561;6764;;8394
;8562;9948;;8394
;8563;5008;;8396
;8564;3772;;8396
;8565;7008;;8396
;8566;3790;;8397
;8567;9157;;8399
;8568;5047;;8400
;8569;831;;8400
;8570;9086;;8400
;8571;1696;;8402
;8572;906;;8403
;8573;7467;;8405
;8574;1814;;8406
;8575;6190;;8410
;8576;5467;;8411
;8577;5605;;8411
;8578;5511;;8413
;8579;2383;;8414
;8580;4653;;8418
;8581;1439;;8419
;8582;4826;;8421
;8583;1942;;8421
;8584;1929;;8422
;8585;7440;;8423
;8586;3527;;8423
;8587;8540;;8424
;8588;3886;;8424
;8589;8443;;8428
;8590;9047;;8428
;8591;2153;;8431
;8592;8470;;8432
;8593;610;;8433
;8594;1605;;8433
;8595;4709;;8434
;8596;2971;;8434
;8597;6471;;8437
;8598;7242;;8437
;8599;2332;;8440
;8600;8842;;8440
;8601;2420;;8441
;8602;3225;;8442
;8603;881;;8442
;8604;1718;;8443
;8605;6588;;8443
;8606;5351;;8444
;8607;7252;;8445
;8608;5857;;8446
;8609;6865;;8448
;8610;975;;8449
;8611;7430;;8451
;8612;1351;;8454
;8613;6102;;8454
;8614;5750;;8455
;8615;1788;;8455
;8616;6747;;8456
;8617;72;;8456
;8618;7290;;8456
;8619;1219;;8457
;8620;3717;;8458
;8621;1993;;8458
;8622;3760;;8461
;8623;756;;8461
;8624;4092;;8463
;8625;7693;;8464
;8626;1199;;8465
;8627;7032;;8467
;8628;8849;;8469
;8629;8873;;8469
;8630;6343;;8470
;8631;7933;;8470
;8632;444;;8470
;8633;856;;8472
;8634;4486;;8476
;8635;8025;;8477
;8636;2364;;8477
;8637;4000;;8479
;8638;2332;;8480
;8639;3022;;8482
;8640;9145;;8483
;8641;53;;8486
;8642;7709;;8486
;8643;895;;8487
;8644;6747;;8488
;8645;4508;;8489
;8646;9319;;8490
;8647;1634;;8490
;8648;7136;;8491
;8649;3123;;8492
;8650;6244;;8493
;8651;8982;;8493
;8652;2490;;8493
;8653;3375;;8494
;8654;6546;;8496
;8655;439;;8497
;8656;5048;;8498
;8657;4565;;8498
;8658;8962;;8499
;8659;1168;;8501
;8660;3719;;8503
;8661;5469;;8503
;8662;9982;;8503
;8663;8113;;8504
;8664;3287;;8505
;8665;2340;;8505
;8666;766;;8507
;8667;7633;;8509
;8668;290;;8510
;8669;8321;;8510
;8670;636;;8513
;8671;8677;;8514
;8672;7995;;8514
;8673;906;;8516
;8674;9463;;8519
;8675;5249;;8519
;8676;1620;;8520
;8677;8056;;8522
;8678;6133;;8522
;8679;9566;;8522
;8680;5955;;8525
;8681;57;;8526
;8682;5421;;8526
;8683;461;;8527
;8684;2501;;8529
;8685;6660;;8529
;8686;8916;;8529
;8687;3163;;8532
;8688;8738;;8532
;8689;3378;;8534
;8690;9397;;8535
;8691;7334;;8536
;8692;9588;;8536
;8693;9499;;8537
;8694;470;;8538
;8695;5199;;8540
;8696;4115;;8540
;8697;366;;8540
;8698;1465;;8541
;8699;5232;;8545
;8700;9874;;8546
;8701;9078;;8548
;8702;4337;;8550
;8703;6800;;8551
;8704;2848;;8551
;8705;7993;;8552
;8706;5958;;8553
;8707;6757;;8554
;8708;3671;;8561
;8709;9058;;8563
;8710;4682;;8563
;8711;6617;;8564
;8712;1065;;8569
;8713;2706;;8569
;8714;5820;;8569
;8715;5312;;8570
;8716;204;;8571
;8717;9602;;8577
;8718;9197;;8580
;8719;2136;;8581
;8720;8643;;8582
;8721;9116;;8583
;8722;2978;;8583
;8723;2306;;8584
;8724;2624;;8584
;8725;5115;;8584
;8726;2473;;8585
;8727;6160;;8588
;8728;4678;;8588
;8729;2336;;8589
;8730;4719;;8591
;8731;4608;;8592
;8732;5188;;8592
;8733;7782;;8592
;8734;4321;;8592
;8735;4616;;8593
;8736;223;;8594
;8737;2712;;8595
;8738;1186;;8595
;8739;7170;;8596
;8740;4766;;8596
;8741;9042;;8597
;8742;268;;8598
;8743;8458;;8599
;8744;876;;8599
;8745;4662;;8599
;8746;9946;;8600
;8747;6981;;8601
;8748;1753;;8603
;8749;4704;;8603
;8750;838;;8604
;8751;8597;;8606
;8752;4322;;8607
;8753;9595;;8608
;8754;8911;;8610
;8755;1115;;8610
;8756;387;;8611
;8757;1221;;8611
;8758;237;;8613
;8759;2604;;8613
;8760;5578;;8613
;8761;4640;;8614
;8762;1864;;8614
;8763;566;;8616
;8764;1694;;8616
;8765;7931;;8617
;8766;9365;;8618
;8767;6756;;8621
;8768;7184;;8621
;8769;2065;;8621
;8770;5106;;8622
;8771;9265;;8624
;8772;2000;;8625
;8773;5984;;8627
;8774;4389;;8627
;8775;5402;;8627
;8776;5411;;8629
;8777;8957;;8630
;8778;1807;;8630
;8779;4407;;8630
;8780;227;;8631
;8781;3686;;8631
;8782;7943;;8631
;8783;5035;;8633
;8784;3112;;8633
;8785;8231;;8634
;8786;677;;8636
;8787;7049;;8636
;8788;1206;;8636
;8789;401;;8638
;8790;1435;;8638
;8791;3546;;8639
;8792;7959;;8641
;8793;7576;;8642
;8794;6811;;8643
;8795;1708;;8643
;8796;90;;8644
;8797;1164;;8646
;8798;597;;8649
;8799;9725;;8650
;8800;4107;;8651
;8801;5883;;8651
;8802;6415;;8652
;8803;2377;;8652
;8804;1094;;8653
;8805;5380;;8655
;8806;5355;;8655
;8807;5168;;8658
;8808;6934;;8661
;8809;383;;8662
;8810;8611;;8664
;8811;316;;8664
;8812;8403;;8664
;8813;1948;;8666
;8814;4200;;8666
;8815;3041;;8667
;8816;5660;;8670
;8817;1273;;8672
;8818;7723;;8672
;8819;7189;;8672
;8820;2032;;8675
;8821;7223;;8677
;8822;7787;;8677
;8823;8178;;8677
;8824;739;;8678
;8825;1503;;8680
;8826;1137;;8681
;8827;4890;;8681
;8828;2463;;8682
;8829;2177;;8683
;8830;9801;;8683
;8831;203;;8684
;8832;1913;;8684
;8833;6830;;8685
;8834;5314;;8686
;8835;4099;;8686
;8836;2998;;8689
;8837;8103;;8692
;8838;6598;;8692
;8839;117;;8695
;8840;3790;;8695
;8841;4868;;8696
;8842;7374;;8697
;8843;5692;;8700
;8844;448;;8700
;8845;4106;;8703
;8846;1184;;8703
;8847;8848;;8703
;8848;5926;;8703
;8849;567;;8703
;8850;8235;;8703
;8851;2407;;8704
;8852;3977;;8705
;8853;5471;;8706
;8854;7205;;8706
;8855;2030;;8706
;8856;8920;;8707
;8857;6845;;8709
;8858;3458;;8709
;8859;759;;8710
;8860;598;;8712
;8861;1042;;8714
;8862;2808;;8715
;8863;2277;;8716
;8864;2066;;8716
;8865;7633;;8717
;8866;3505;;8717
;8867;278;;8717
;8868;7290;;8718
;8869;5311;;8718
;8870;9440;;8719
;8871;17;;8720
;8872;402;;8720
;8873;2869;;8721
;8874;5543;;8722
;8875;848;;8722
;8876;226;;8723
;8877;6760;;8724
;8878;57;;8724
;8879;8863;;8725
;8880;5646;;8727
;8881;2490;;8728
;8882;4668;;8729
;8883;3526;;8731
;8884;3386;;8731
;8885;2610;;8732
;8886;1649;;8733
;8887;6339;;8735
;8888;813;;8736
;8889;5162;;8738
;8890;8358;;8738
;8891;8220;;8738
;8892;437;;8738
;8893;9815;;8740
;8894;8875;;8741
;8895;6372;;8742
;8896;4876;;8745
;8897;9390;;8745
;8898;1429;;8747
;8899;555;;8751
;8900;6010;;8752
;8901;9077;;8752
;8902;4784;;8752
;8903;9275;;8752
;8904;3435;;8752
;8905;5976;;8753
;8906;4840;;8756
;8907;6048;;8756
;8908;8529;;8759
;8909;190;;8759
;8910;2633;;8759
;8911;1367;;8760
;8912;2637;;8761
;8913;7323;;8761
;8914;5445;;8762
;8915;9003;;8762
;8916;7994;;8762
;8917;8086;;8762
;8918;3734;;8764
;8919;1452;;8764
;8920;5275;;8765
;8921;2541;;8768
;8922;1925;;8768
;8923;7201;;8771
;8924;4855;;8773
;8925;5304;;8775
;8926;2378;;8775
;8927;1391;;8778
;8928;8433;;8779
;8929;3260;;8781
;8930;2725;;8782
;8931;2826;;8785
;8932;8125;;8786
;8933;690;;8786
;8934;4189;;8787
;8935;9707;;8791
;8936;3935;;8791
;8937;5847;;8792
;8938;5719;;8793
;8939;883;;8793
;8940;8614;;8795
;8941;9428;;8795
;8942;313;;8796
;8943;2048;;8796
;8944;8026;;8798
;8945;2640;;8799
;8946;7727;;8801
;8947;1709;;8803
;8948;2466;;8803
;8949;565;;8804
;8950;3965;;8804
;8951;7887;;8805
;8952;4473;;8805
;8953;8976;;8805
;8954;1750;;8805
;8955;8653;;8807
;8956;1953;;8807
;8957;5229;;8809
;8958;4509;;8810
;8959;5343;;8815
;8960;8600;;8815
;8961;8771;;8818
;8962;3611;;8819
;8963;8778;;8819
;8964;6763;;8822
;8965;6188;;8822
;8966;1568;;8823
;8967;5002;;8823
;8968;7960;;8825
;8969;6968;;8826
;8970;7373;;8826
;8971;7666;;8826
;8972;2360;;8827
;8973;418;;8827
;8974;2385;;8827
;8975;4001;;8827
;8976;3485;;8827
;8977;1619;;8828
;8978;2946;;8828
;8979;6613;;8829
;8980;6696;;8831
;8981;2389;;8833
;8982;6894;;8833
;8983;804;;8834
;8984;1119;;8835
;8985;6219;;8835
;8986;8627;;8835
;8987;88;;8835
;8988;8461;;8838
;8989;9295;;8838
;8990;2652;;8838
;8991;3643;;8840
;8992;90;;8841
;8993;2747;;8842
;8994;7965;;8842
;8995;1124;;8846
;8996;284;;8847
;8997;2525;;8848
;8998;5953;;8848
;8999;1792;;8848
;9000;2110;;8849
;9001;2197;;8849
;9002;497;;8849
;9003;805;;8850
;9004;4112;;8852
;9005;3856;;8853
;9006;3256;;8854
;9007;7730;;8856
;9008;1231;;8862
;9009;3034;;8863
;9010;8501;;8864
;9011;4171;;8864
;9012;6438;;8866
;9013;656;;8867
;9014;3265;;8869
;9015;7236;;8870
;9016;8469;;8871
;9017;9924;;8872
;9018;386;;8873
;9019;8972;;8875
;9020;802;;8875
;9021;3652;;8878
;9022;5471;;8880
;9023;3580;;8882
;9024;925;;8884
;9025;380;;8884
;9026;6708;;8884
;9027;3599;;8885
;9028;137;;8885
;9029;5867;;8886
;9030;8728;;8888
;9031;5812;;8888
;9032;1831;;8890
;9033;1684;;8890
;9034;7293;;8891
;9035;4658;;8892
;9036;5140;;8895
;9037;6887;;8896
;9038;9688;;8896
;9039;77;;8899
;9040;9559;;8900
;9041;2959;;8901
;9042;530;;8901
;9043;8630;;8902
;9044;2676;;8907
;9045;6140;;8908
;9046;638;;8908
;9047;4391;;8909
;9048;5860;;8911
;9049;276;;8913
;9050;8060;;8913
;9051;2094;;8915
;9052;2328;;8916
;9053;6437;;8917
;9054;5053;;8918
;9055;5385;;8919
;9056;4139;;8920
;9057;6927;;8922
;9058;6728;;8922
;9059;8196;;8925
;9060;1304;;8928
;9061;4368;;8930
;9062;6396;;8930
;9063;2975;;8932
;9064;4813;;8933
;9065;1183;;8934
;9066;391;;8935
;9067;148;;8935
;9068;3646;;8937
;9069;333;;8938
;9070;3559;;8938
;9071;9127;;8938
;9072;1773;;8938
;9073;8601;;8939
;9074;2207;;8941
;9075;2495;;8942
;9076;552;;8942
;9077;8835;;8944
;9078;4460;;8945
;9079;9652;;8946
;9080;3171;;8947
;9081;8595;;8953
;9082;9720;;8956
;9083;7273;;8956
;9084;6088;;8957
;9085;9467;;8958
;9086;1375;;8960
;9087;1163;;8962
;9088;1612;;8962
;9089;474;;8962
;9090;3649;;8963
;9091;7930;;8964
;9092;4628;;8964
;9093;5395;;8965
;9094;583;;8965
;9095;3833;;8965
;9096;3127;;8965
;9097;2045;;8968
;9098;5000;;8969
;9099;1985;;8970
;9100;1990;;8971
;9101;9772;;8972
;9102;4638;;8976
;9103;3771;;8976
;9104;2793;;8978
;9105;1696;;8978
;9106;4373;;8979
;9107;2061;;8981
;9108;4908;;8981
;9109;716;;8982
;9110;5300;;8982
;9111;6739;;8982
;9112;827;;8983
;9113;3497;;8983
;9114;3872;;8983
;9115;578;;8984
;9116;9289;;8985
;9117;3772;;8987
;9118;5693;;8990
;9119;7658;;8990
;9120;2999;;8990
;9121;7478;;8991
;9122;7366;;8993
;9123;9610;;8995
;9124;642;;8996
;9125;9995;;9001
;9126;3567;;9002
;9127;3577;;9003
;9128;3854;;9006
;9129;8454;;9007
;9130;3992;;9007
;9131;7602;;9008
;9132;2226;;9009
;9133;9994;;9010
;9134;5045;;9010
;9135;1374;;9011
;9136;2548;;9011
;9137;7883;;9018
;9138;444;;9019
;9139;1881;;9022
;9140;1975;;9022
;9141;4670;;9023
;9142;8847;;9023
;9143;2318;;9023
;9144;8098;;9023
;9145;1967;;9026
;9146;1594;;9027
;9147;3572;;9029
;9148;6067;;9029
;9149;5138;;9029
;9150;991;;9033
;9151;1789;;9034
;9152;1268;;9035
;9153;4460;;9037
;9154;6512;;9039
;9155;8300;;9039
;9156;6812;;9040
;9157;8434;;9040
;9158;1677;;9042
;9159;7575;;9044
;9160;4617;;9045
;9161;1890;;9046
;9162;47;;9047
;9163;990;;9047
;9164;3340;;9048
;9165;6705;;9050
;9166;6484;;9050
;9167;5643;;9052
;9168;9814;;9053
;9169;4564;;9053
;9170;1500;;9056
;9171;298;;9058
;9172;7682;;9058
;9173;3875;;9059
;9174;370;;9063
;9175;4923;;9065
;9176;6498;;9066
;9177;1051;;9066
;9178;8864;;9067
;9179;2677;;9071
;9180;3023;;9072
;9181;260;;9072
